tau_Male	tau_Female	tau_Male_threshold	tau_Female_threshold
FBgn0039481	0.813833992094862	0.873419540229885	low	high
FBgn0039482	0.837593984962406	0.816161616161616	low	high
FBgn0039483	0.861007813479296	0.795353839535384	high	low
FBgn0039485	0.871226224200728	0.988137018771266	high	high
FBgn0039486	0.950325506133815	0.910244386451367	high	high
FBgn0039487	0.79507299270073	0.725321888412017	low	low
FBgn0039488	0.432471964895173	0.698761061946903	low	low
FBgn0039489	0.553325123152709	0.502344196683819	low	low
FBgn0039490	0.446428571428571	0.438095238095238	low	low
FBgn0039491	0.994890529928753	0.698924731182796	high	low
FBgn0039492	0.512146555157308	0.454002911208151	low	low
FBgn0039494	0.75536943979155	0.751690458302029	low	low
FBgn0039495	0.789299503585218	0.804824561403509	low	low
FBgn0039498	0.993895899262476	0.66516290726817	high	low
FBgn0039500	0.842771342771343	0.81932059447983	low	high
FBgn0039501	0.987282996278077	0.580188679245283	high	low
FBgn0039503	0.997025766256535	0.950537634408602	high	high
FBgn0039504	0.995993120608899	0.816666666666667	high	high
FBgn0039505	0.662557303927642	0.627651923768429	low	low
FBgn0039507	0.41328431372549	0.304245283018868	low	low
FBgn0039508	0.466609134360064	0.520455176242021	low	low
FBgn0039509	0.716919843317092	0.749616228070175	low	low
FBgn0039510	0.925373134328358	0.962573099415205	high	high
FBgn0039511	0.997701157704183	0.980666666666667	high	high
FBgn0039518	0.996585581927578	0.9671875	high	high
FBgn0039519	0.995444321418374	0.99776998274015	high	high
FBgn0039520	0.995729166666667	0.996908422459893	high	high
FBgn0039521	0.996790068120591	0.978144078144078	high	high
FBgn0039522	0.928571428571429	0.983333333333333	high	high
FBgn0039523	0.924216027874564	0.9	high	high
FBgn0039525	0.585938799268252	0.67888732614471	low	low
FBgn0039527	0.88815331010453	0.91593625498008	high	high
FBgn0039528	0.701719901719902	0.511579485680888	low	low
FBgn0039529	0.971563412390513	0.705780885780886	high	low
FBgn0039530	0.841439623276152	0.83472065462754	low	high
FBgn0039531	0.34375	0.378467908902692	low	low
FBgn0039532	0.840561061844317	0.429276315789474	low	low
FBgn0039536	0.905284552845529	0.91618816254417	high	high
FBgn0039537	0.701182511280535	0.729216180530548	low	low
FBgn0039538	0.509925788497217	0.581018518518519	low	low
FBgn0039543	0.578207158694964	0.552933177933178	low	low
FBgn0039544	0.626714496729268	0.701965230536659	low	low
FBgn0039551	0.865582655826558	0.899865591397849	high	high
FBgn0039552	0.996162464985994	0.808333333333333	high	high
FBgn0039554	0.277374909354605	0.38560157790927	low	low
FBgn0039555	0.470379662150861	0.340891167192429	low	low
FBgn0039557	0.580745341614907	0.55281207133059	low	low
FBgn0039558	0.39340937896071	0.654101178781925	low	low
FBgn0039559	0.713327002215891	0.792873396772859	low	low
FBgn0039560	0.842007637752319	0.563736681887367	low	low
FBgn0039561	0.689015053763441	0.691677863621095	low	low
FBgn0039562	0.943062815777612	0.693169522091975	high	low
FBgn0039563	0.684991974317817	0.772918047271924	low	low
FBgn0039564	0.796334012219959	0.746184919210054	low	low
FBgn0039565	0.624563773499944	0.740575869987635	low	low
FBgn0039566	0.494776288893936	0.584161616161616	low	low
FBgn0039568	0.978346601798614	0.969014084507042	high	high
FBgn0039576	0.990771751933221	0.960526315789474	high	high
FBgn0039577	0.997240956468424	0.987254901960784	high	high
FBgn0039580	0.855912214131884	0.857809265798125	low	high
FBgn0039581	0.683514001806685	0.613508533747091	low	low
FBgn0039582	0.955555555555556	1	high	high
FBgn0039584	0.908979089790898	0.911722659042173	high	high
FBgn0039585	0.996710526315789	0.954545454545455	high	high
FBgn0039588	0.573191489361702	0.525983146067416	low	low
FBgn0039589	0.56166743224621	0.660722891566265	low	low
FBgn0039590	0.677791640673737	0.649537037037037	low	low
FBgn0039591	0.958071805171981	0.803954802259887	high	low
FBgn0039592	0.892857142857143	0.941333333333333	high	high
FBgn0039593	0.763920099875156	0.836570150659134	low	high
FBgn0039594	0.859590253295389	0.912180397727273	high	high
FBgn0039595	0.78590508667235	0.865214352283318	low	high
FBgn0039596	0.893946731234867	0.97843137254902	high	high
FBgn0039597	0.997877544956251	0.981481481481481	high	high
FBgn0039598	0.996428654359689	0.9765625	high	high
FBgn0039599	0.995976090948158	0.973214285714286	high	high
FBgn0039600	0.444434652331013	0.444274484809858	low	low
FBgn0039601	0.336620469083156	0.32158024691358	low	low
FBgn0039602	0.507485963817842	0.48280358598207	low	low
FBgn0039609	0.777561427909133	0.711805555555556	low	low
FBgn0039611	0.780911680911681	0.774425739458779	low	low
FBgn0039612	0.79432162982228	0.701636904761905	low	low
FBgn0039613	0.697414965986395	0.673052763819096	low	low
FBgn0039616	0.997299151009442	0.913675213675214	high	high
FBgn0039617	0.89889205444761	0.921511627906977	high	high
FBgn0039620	0.909484242053843	0.947674875762722	high	high
FBgn0039621	0.927694515306122	0.906081081081081	high	high
FBgn0039622	0.864462809917355	0.886888586956522	high	high
FBgn0039623	0.430214458664822	0.486915204678363	low	low
FBgn0039625	0.644641799881587	0.530455508474576	low	low
FBgn0039626	0.409424809424809	0.286810776942356	low	low
FBgn0039627	0.502263083451202	0.777036154151768	low	low
FBgn0039628	0.755321366048851	0.77314724354501	low	low
FBgn0039629	0.79938971473363	0.790325972660357	low	low
FBgn0039630	0.75181598062954	0.853968253968254	low	high
FBgn0039631	0.670216962524655	0.552724358974359	low	low
FBgn0039632	0.691728907330567	0.543894289185905	low	low
FBgn0039633	0.633014623172103	0.513611111111111	low	low
FBgn0039634	0.607930240210596	0.618120065025546	low	low
FBgn0039635	0.540722230898711	0.490946577564895	low	low
FBgn0039636	0.474863387978142	0.421676377118644	low	low
FBgn0039637	0.640932850824286	0.665999134011691	low	low
FBgn0039638	0.812709832134292	0.836477433004231	low	high
FBgn0039639	0.625182046868794	0.431195335276968	low	low
FBgn0039640	0.790824092193955	0.828154310415137	low	high
FBgn0039641	0.535053399598181	0.634664657121326	low	low
FBgn0039642	0.72293401665599	0.620056497175141	low	low
FBgn0039644	0.930358303697755	0.848659256137393	high	high
FBgn0039645	0.987420830401126	0.987093902981753	high	high
FBgn0039647	0.854805052169138	0.910167727717924	low	high
FBgn0039648	0.759523809523809	0.87008547008547	low	high
FBgn0039650	0.276653696498054	0.389590992647059	low	low
FBgn0039651	0.989632874426366	0.790948275862069	high	low
FBgn0039654	0.455921052631579	0.452371987951807	low	low
FBgn0039655	0.991936362645745	0.803921568627451	high	low
FBgn0039656	0.947846735657119	0.922449642625081	high	high
FBgn0039659	0.995997536945813	0.927777777777778	high	high
FBgn0039663	0.631033052136634	0.538489871086556	low	low
FBgn0039664	0.45326278659612	0.588166666666667	low	low
FBgn0039665	0.500302663438257	0.608854831843338	low	low
FBgn0039666	0.886166971358927	0.802993970950945	high	low
FBgn0039667	0.759136212624585	0.78221638195357	low	low
FBgn0039668	0.734211069805865	0.728381120712228	low	low
FBgn0039669	0.991058766975123	0.988486842105263	high	high
FBgn0039670	0.912790697674419	0.83319783197832	high	high
FBgn0039671	0.930313588850174	0.901587301587302	high	high
FBgn0039673	0.396112865035517	0.537304964539007	low	low
FBgn0039674	0.738454406495101	0.639894711653506	low	low
FBgn0039675	0.928205128205128	0.90625	high	high
FBgn0039676	0.975	0.916666666666667	high	high
FBgn0039677	0.978205128205128	0.75	high	low
FBgn0039678	0.991134463276836	0.798147248728644	high	low
FBgn0039679	0.953535353535354	0.869718309859155	high	high
FBgn0039680	0.532203389830509	0.835095497953615	low	high
FBgn0039681	0.796694850115296	0.840649064906491	low	high
FBgn0039682	0.812568300447304	0.757405742159197	low	low
FBgn0039683	0.806379585326954	0.910439944134078	low	high
FBgn0039684	0.986536274732772	0.789414414414414	high	low
FBgn0039685	0.782208093652235	0.791895604395604	low	low
FBgn0039686	0.60790273556231	0.607770961145194	low	low
FBgn0039687	0.890508793126594	0.787394291754757	high	low
FBgn0039688	0.810625909752547	0.75388418079096	low	low
FBgn0039689	0.472732262933992	0.382275997383911	low	low
FBgn0039690	0.704586271319231	0.500209888059701	low	low
FBgn0039691	0.474115876598947	0.541535166816952	low	low
FBgn0039694	0.982487324104142	0.568560606060606	high	low
FBgn0039696	0.465154639175258	0.60672514619883	low	low
FBgn0039697	0.760601936341984	0.598066163950377	low	low
FBgn0039698	0.603946637020567	0.398700997448388	low	low
FBgn0039702	0.704689754689755	0.567117697594502	low	low
FBgn0039703	0.997015873015873	0.999436987885186	high	high
FBgn0039704	0.957517899761336	0.745535714285714	high	low
FBgn0039705	0.902048157818393	0.662108013937282	high	low
FBgn0039707	0.990361049428407	0.934615384615385	high	high
FBgn0039709	0.856627296587927	0.791877713458755	low	low
FBgn0039710	0.58949605343048	0.579155955441302	low	low
FBgn0039711	0.654495073891626	0.68101597276774	low	low
FBgn0039712	0.46278901734104	0.492391304347826	low	low
FBgn0039713	0.582302124124837	0.440879260502634	low	low
FBgn0039714	0.849617316209855	0.658821104699093	low	low
FBgn0039718	0.860692102928128	0.775757575757576	high	low
FBgn0039719	0.988433831900444	0.98592530657748	high	high
FBgn0039722	0.965085003153031	0.966083262186445	high	high
FBgn0039723	0.869747899159664	0.899338422391857	high	high
FBgn0039726	0.516509280364702	0.599408517350158	low	low
FBgn0039727	0.941667557075186	0.670118343195266	high	low
FBgn0039728	0.816964285714286	0.837209302325581	low	high
FBgn0039730	0.365717521436661	0.366709021601016	low	low
FBgn0039731	0.953149425287356	0.832859848484849	high	high
FBgn0039732	0.521351766513057	0.500606060606061	low	low
FBgn0039733	0.77076041998091	0.649058524173028	low	low
FBgn0039734	0.88704	0.908587733773377	high	high
FBgn0039735	0.618351878729237	0.757517788137153	low	low
FBgn0039736	0.941615906217676	0.957855919926248	high	high
FBgn0039737	0.672755987763325	0.734595946617327	low	low
FBgn0039738	0.620512820512821	0.73422181372549	low	low
FBgn0039739	0.987087776128132	0.840277777777778	high	high
FBgn0039740	0.540706605222734	0.612971698113208	low	low
FBgn0039741	0.45172443977591	0.494273456444693	low	low
FBgn0039742	0.728241758241758	0.644146559428061	low	low
FBgn0039743	0.677145639170956	0.318701095461659	low	low
FBgn0039744	0.99764608878368	0.986666666666667	high	high
FBgn0039747	0.429378531073446	0.616379310344828	low	low
FBgn0039748	0.799424654180438	0.775579710144928	low	low
FBgn0039749	0.857753357753358	0.861813537675607	high	high
FBgn0039751	0.555281578110086	0.57024959742351	low	low
FBgn0039752	0.997545639246044	0.966666666666667	high	high
FBgn0039754	0.827630621044968	0.821596939405159	low	high
FBgn0039755	0.94807564239225	0.944294284198809	high	high
FBgn0039756	0.874351189062659	0.857822428301563	high	high
FBgn0039757	0.586656397813552	0.406035427958227	low	low
FBgn0039758	0.987459105779717	0.975396825396825	high	high
FBgn0039759	0.895502645502645	0.835526315789474	high	high
FBgn0039760	0.986720358641541	0.999548935980171	high	high
FBgn0039761	0.997639990861131	0.999694027782277	high	high
FBgn0039764	0.554236912156167	0.527886524822695	low	low
FBgn0039765	0.696628498727735	0.52855782960495	low	low
FBgn0039766	0.874768961924925	0.371587743732591	high	low
FBgn0039767	0.639731006906579	0.526325344952796	low	low
FBgn0039768	0.997040624159268	0.995869264345789	high	high
FBgn0039769	0.996815179482579	0.995213283312491	high	high
FBgn0039770	0.842550609872917	0.863875968992248	low	high
FBgn0039771	0.836111111111111	0.759615384615385	low	low
FBgn0039773	0.881187918921101	0.440648011782032	high	low
FBgn0039774	0.897354952886593	0.861048803697662	high	high
FBgn0039776	0.819951642487911	0.784670279346665	low	low
FBgn0039777	0.995645272536589	0.994639885894397	high	high
FBgn0039778	0.996101875410505	0.994409682554099	high	high
FBgn0039779	0.997099236641221	0.992375601926164	high	high
FBgn0039780	0.966318234610917	0.961436170212766	high	high
FBgn0039782	0.997594566550325	0.953535353535354	high	high
FBgn0039783	0.996323246426622	0.989583333333333	high	high
FBgn0039784	0.996479672950261	0.744444444444444	high	low
FBgn0039787	0.933448408131952	0.999002244235745	high	high
FBgn0039788	0.987886725457668	0.904733009708738	high	high
FBgn0039789	0.978079032660185	0.964079084287201	high	high
FBgn0039790	0.679453262786596	0.576762549351382	low	low
FBgn0039792	0.997162133219105	0.962686567164179	high	high
FBgn0039795	0.958139534883721	0.855769230769231	high	high
FBgn0039796	0.996835671053896	0.890123456790123	high	high
FBgn0039797	0.988838706979467	0.917572463768116	high	high
FBgn0039798	0.79047619047619	0.858585858585859	low	high
FBgn0039799	0.996875673346262	0.85045045045045	high	high
FBgn0039800	0.833719746714585	0.791741727750859	low	low
FBgn0039801	0.849286017475153	0.802525775467043	low	low
FBgn0039802	0.519189897545866	0.446647398843931	low	low
FBgn0039804	0.907113462669018	0.879265091863517	high	high
FBgn0039805	0.802040816326531	0.853922716627635	low	high
FBgn0039806	0.957983193277311	0.858558558558559	high	high
FBgn0039807	0.959433929859513	0.900507311250373	high	high
FBgn0039808	0.859330416587407	0.871308641975309	high	high
FBgn0039809	0.958437529676174	0.400161030595813	high	low
FBgn0039810	0.997122593718338	0.933333333333333	high	high
FBgn0039811	0.856164383561644	0.748858447488585	low	low
FBgn0039812	0.997474930969336	0.937254901960784	high	high
FBgn0039816	0.935800888621131	0.930981346309814	high	high
FBgn0039817	0.809948979591837	0.685826771653543	low	low
FBgn0039818	0.956205044159155	0.990320232896652	high	high
FBgn0039820	0.917709019091507	0.954460093896714	high	high
FBgn0039821	0.868128586360631	0.906624951973215	high	high
FBgn0039827	0.938592424944782	0.913573215980671	high	high
FBgn0039828	0.785962301587302	0.757077625570776	low	low
FBgn0039829	0.581663763066202	0.642985842985843	low	low
FBgn0039830	0.522031229136722	0.579134951423369	low	low
FBgn0039831	0.502872127872128	0.429778302505575	low	low
FBgn0039832	0.896358543417367	0.802150537634409	high	low
FBgn0039833	0.678571428571429	0.790476190476191	low	low
FBgn0039835	0.572251207729469	0.569621091679915	low	low
FBgn0039836	0.538095238095238	0.494539527302363	low	low
FBgn0039838	0.993103448275862	0.910714285714286	high	high
FBgn0039839	0.9	0.90625	high	high
FBgn0039840	0.955477818413102	0.955136224631637	high	high
FBgn0039844	0.681699369184122	0.698512454889534	low	low
FBgn0039846	0.450767085076709	0.522669491525424	low	low
FBgn0039848	0.870745098039216	0.902441972920696	high	high
FBgn0039849	0.903247546104689	0.911115390787996	high	high
FBgn0039850	0.986541249341065	0.988148148148148	high	high
FBgn0039851	0.70952380952381	0.78125	low	low
FBgn0039852	0.941666666666667	0.754464285714286	high	low
FBgn0039854	0.426423576423576	0.459862187769165	low	low
FBgn0039855	0.992830256318337	0.616666666666667	high	low
FBgn0039856	0.578889773179467	0.636011904761905	low	low
FBgn0039857	0.593873336485574	0.407627545501258	low	low
FBgn0039858	0.520644318007074	0.413898836770962	low	low
FBgn0039859	0.758071885470606	0.349881796690307	low	low
FBgn0039860	0.385382059800664	0.671911245587494	low	low
FBgn0039861	0.791319444444444	0.750515463917526	low	low
FBgn0039862	0.850962962962963	0.869595625635809	low	high
FBgn0039863	0.444107372678801	0.458312020460358	low	low
FBgn0039864	0.980583147549403	0.964264297612438	high	high
FBgn0039867	0.361570593149541	0.599981671554252	low	low
FBgn0039868	0.568033199195171	0.725276205874427	low	low
FBgn0039869	0.836175521322132	0.674269005847953	low	low
FBgn0039870	0.60382226469183	0.558190242572908	low	low
FBgn0039872	0.996947527749748	0.998648293363206	high	high
FBgn0039873	0.995872156598604	0.99826161670976	high	high
FBgn0039874	0.454567820239462	0.514399092970522	low	low
FBgn0039875	0.750165578578863	0.565762184583477	low	low
FBgn0039876	0.641027986098409	0.620935598909167	low	low
FBgn0039877	0.630346550109273	0.615155184786509	low	low
FBgn0039879	0.884879725085911	0.642688679245283	high	low
FBgn0039881	0.978479984909746	0.552063492063492	high	low
FBgn0039882	0.722200060441221	0.682039864291773	low	low
FBgn0039883	0.880936819172113	0.902454682779456	high	high
FBgn0039886	0.862343065151178	0.651156462585034	high	low
FBgn0039887	0.993689145329968	0.753030303030303	high	low
FBgn0039889	0.510432149738508	0.55100594579646	low	low
FBgn0039890	0.685220479431785	0.744210293407713	low	low
FBgn0039896	0.892012345679012	0.885321624087591	high	high
FBgn0039897	0.783423096378731	0.782085315969614	low	low
FBgn0039900	0.902081292850147	0.934795119705341	high	high
FBgn0039902	0.305023241865347	0.42252661934339	low	low
FBgn0039904	0.494235124562487	0.49717086388269	low	low
FBgn0039907	0.710468145019359	0.451326385599242	low	low
FBgn0039908	0.816455486542443	0.839416689731525	low	high
FBgn0039909	0.697389633472643	0.678794465331502	low	low
FBgn0039911	0.871453600506471	0.87443685738953	high	high
FBgn0039914	0.871998476625726	0.642207472959685	high	low
FBgn0039915	0.966554708849483	0.972714572521961	high	high
FBgn0039916	0.96927311652564	0.968384808013356	high	high
